;company_name;topics;topics_vector;max_lda_topic;max_lda_weight;esg_vector;max_esg_topic;max_esg_weight
144;HES;[(21, 0.2879964), (25, 0.0653674), (43, 0.37724254), (53, 0.03920366), (79, 0.18729596), (21, 0.2844714), (43, 0.6337442), (53, 0.02722131), (21, 0.45269698), (43, 0.46652302), (53, 0.033666108), (21, 0.2735457), (25, 0.086954616), (43, 0.39193025), (53, 0.088989), (79, 0.12739609), (21, 0.6023394), (25, 0.027512824), (43, 0.3340653), (21, 0.5339131), (43, 0.3592637), (53, 0.058098786), (20, 0.08186104), (21, 0.5523411), (25, 0.02214283), (43, 0.30180988), (75, 0.021822067), (21, 0.43912455), (34, 0.045715846), (43, 0.21737695), (53, 0.032615926), (79, 0.13077207), (86, 0.08731366), (21, 0.44551325), (34, 0.036992926), (43, 0.27654803), (79, 0.15700732), (86, 0.05569937), (20, 0.033489015), (21, 0.7504717), (43, 0.18603235), (21, 0.44123298), (43, 0.46895772), (79, 0.073718645), (21, 0.41349572), (25, 0.032739893), (43, 0.49951693), (79, 0.050020684), (21, 0.36946455), (43, 0.58981645), (21, 0.56699), (43, 0.2825353), (79, 0.08884846), (21, 0.56599295), (43, 0.24508601), (53, 0.025212437), (75, 0.05641612), (79, 0.0654991), (21, 0.35872543), (43, 0.4883065), (79, 0.12438018), (21, 0.30622378), (43, 0.6179163), (53, 0.022026066), (75, 0.026650371), (20, 0.07631095), (21, 0.17949867), (43, 0.66244733), (75, 0.022142285)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.063887   0.43466876 0.         0.
 0.         0.04694351 0.         0.         0.         0.
 0.         0.         0.         0.         0.04135439 0.
 0.         0.         0.         0.         0.         0.
 0.         0.41106215 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.04087916
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03175771 0.         0.
 0.         0.11165983 0.         0.         0.         0.
 0.         0.         0.07150652 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";21;0.43466875950495404;{'environmental': 0.47925679724530273, 'social': 0.28520235119150794, 'corporate governance': 0.489259883032465};corporate governance;0.489259883032465
145;HIG;[(25, 0.19087648), (46, 0.02262237), (95, 0.47281057), (103, 0.30251095), (6, 0.18360871), (10, 0.18749635), (13, 0.06900751), (16, 0.032190267), (45, 0.34937754), (95, 0.08875108), (103, 0.07157023), (16, 0.08844213), (25, 0.13432923), (79, 0.04415494), (95, 0.5811437), (103, 0.10304145), (16, 0.16977999), (21, 0.034121286), (25, 0.17765447), (69, 0.07503259), (95, 0.4302168), (103, 0.11036755), (25, 0.5821199), (45, 0.031600714), (69, 0.32436115), (103, 0.05597049), (25, 0.61844176), (45, 0.032375272), (69, 0.26947427), (103, 0.07258557)];"[0.         0.         0.         0.         0.         0.
 0.18360871 0.         0.         0.         0.18749635 0.
 0.         0.06900751 0.         0.         0.09680413 0.
 0.         0.         0.         0.03412129 0.         0.
 0.         0.34068437 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.13778451 0.02262237 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.222956   0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.04415494 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.39323053
 0.         0.         0.         0.         0.         0.
 0.         0.11934104 0.        ]";95;0.39323052763938904;{'environmental': 0.6115937181752324, 'social': 0.5801011321589226, 'corporate governance': 0.6601168847495046};corporate governance;0.6601168847495046
146;HLT;[(43, 0.18506978), (69, 0.62890744), (86, 0.11501301), (95, 0.022190176), (6, 0.023458727), (25, 0.079819135), (40, 0.022339165), (45, 0.31697246), (56, 0.056845285), (61, 0.08101109), (69, 0.09189998), (86, 0.10725171), (95, 0.14869924), (25, 0.13387842), (69, 0.59059376), (86, 0.11240318), (95, 0.12080547), (11, 0.031101618), (25, 0.16485767), (69, 0.25304735), (80, 0.06642145), (86, 0.095072016), (87, 0.11190897), (95, 0.26762387), (25, 0.15865551), (69, 0.5350811), (86, 0.07291968), (95, 0.2231605), (25, 0.16023436), (45, 0.37871495), (56, 0.049055103), (86, 0.060666945), (95, 0.30603516), (30, 0.02409823), (45, 0.7136907), (56, 0.11752378), (86, 0.026376097), (95, 0.11503624), (27, 0.15508509), (36, 0.024811385), (45, 0.58942163), (86, 0.030311447), (94, 0.09538727), (101, 0.032059528), (25, 0.05856338), (43, 0.025261536), (80, 0.107025474), (86, 0.27746418), (95, 0.5041002)];"[0.         0.         0.         0.         0.         0.
 0.02345873 0.         0.         0.         0.         0.03110162
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.12600141 0.         0.15508509 0.         0.
 0.02409823 0.         0.         0.         0.         0.
 0.02481139 0.         0.         0.         0.02233917 0.
 0.         0.10516566 0.         0.49969994 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07447472 0.         0.         0.
 0.         0.08101109 0.         0.         0.         0.
 0.         0.         0.         0.41990592 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08672346 0.         0.         0.
 0.         0.         0.09971981 0.11190897 0.         0.
 0.         0.         0.         0.         0.09538727 0.21345636
 0.         0.         0.         0.         0.         0.03205953
 0.         0.         0.        ]";45;0.4996999353170395;{'environmental': 0.6395269980500881, 'social': 0.8163352752039138, 'corporate governance': 0.7705460827188308};social;0.8163352752039138
147;HON;[(25, 0.8697361), (53, 0.088507175), (20, 0.18382907), (22, 0.08448268), (25, 0.09485918), (46, 0.022781618), (53, 0.2532954), (69, 0.11437269), (79, 0.12182298), (86, 0.024465304), (95, 0.0737241)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18382907 0.         0.08448268 0.
 0.         0.48229763 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02278162 0.
 0.         0.         0.         0.         0.         0.17090128
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.11437269 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.12182298 0.         0.         0.         0.
 0.         0.         0.0244653  0.         0.         0.
 0.         0.         0.         0.         0.         0.0737241
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";25;0.4822976291179657;{'environmental': 0.41615483640576667, 'social': 0.32538604338540544, 'corporate governance': 0.5371364757069034};corporate governance;0.5371364757069034
148;HPQ;[(25, 0.039853282), (42, 0.029711174), (43, 0.023008376), (46, 0.74171704), (69, 0.03561586), (95, 0.121001974), (46, 0.98751533), (25, 0.14756662), (43, 0.020179091), (46, 0.6184991), (47, 0.022819126), (95, 0.14884852), (25, 0.038559064), (46, 0.41747364), (53, 0.14234258), (60, 0.034400843), (69, 0.10438034), (86, 0.08736925), (94, 0.08096496), (95, 0.03709941), (6, 0.7584036), (25, 0.05545081), (45, 0.17492782), (6, 0.5182582), (43, 0.041414857), (45, 0.15818472), (46, 0.04075527), (67, 0.23660345), (6, 0.1208164), (25, 0.44409412), (43, 0.20616092), (46, 0.16208762), (53, 0.025844324), (10, 0.12925954), (25, 0.17120777), (46, 0.26606372), (60, 0.406925), (6, 0.47321603), (45, 0.51000804), (10, 0.22166212), (46, 0.1412387), (60, 0.6356826), (6, 0.3851169), (7, 0.11234203), (25, 0.124117374), (27, 0.05054472), (45, 0.19481099), (46, 0.045317594), (60, 0.05886945), (6, 0.4440529), (45, 0.55455303), (10, 0.14814217), (25, 0.034121953), (46, 0.25403032), (60, 0.5535183), (16, 0.023100287), (25, 0.12847558), (46, 0.25428566), (53, 0.0377866), (60, 0.07957942), (69, 0.026430793), (86, 0.30379564), (95, 0.10851574), (25, 0.0873238), (46, 0.81438535), (95, 0.06573387), (6, 0.5490243), (25, 0.020010605), (45, 0.16666694), (46, 0.064379476), (67, 0.18472546), (25, 0.045948304), (46, 0.81066996), (95, 0.084724054), (10, 0.20609389), (46, 0.1122709), (60, 0.67806995), (20, 0.024974851), (42, 0.031486258), (46, 0.92006004)];"[0.         0.         0.         0.         0.         0.
 0.46412691 0.11234203 0.         0.         0.17628943 0.
 0.         0.         0.         0.         0.02310029 0.
 0.         0.         0.02497485 0.         0.         0.
 0.         0.11139411 0.         0.05054472 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03059872 0.07269081 0.         0.29319192 0.41567186 0.02281913
 0.         0.         0.         0.         0.         0.06865784
 0.         0.         0.         0.         0.         0.
 0.34957793 0.         0.         0.         0.         0.
 0.         0.21066446 0.         0.05547566 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.19558244 0.         0.         0.
 0.         0.         0.         0.         0.08096496 0.09432059
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";6;0.46412690516029087;{'environmental': 1.0018411608546858, 'social': 0.8748079363901528, 'corporate governance': 0.9763395552188089};environmental;1.0018411608546858
149;HRB;[(10, 0.04178679), (25, 0.047592524), (40, 0.068819016), (46, 0.048694115), (53, 0.17578284), (69, 0.04639536), (79, 0.029753515), (95, 0.5053928)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04178679 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.04759252 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.06881902 0.
 0.         0.         0.         0.         0.04869412 0.
 0.         0.         0.         0.         0.         0.17578284
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04639536 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02975352 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.50539279
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";95;0.5053927898406982;{'environmental': 0.33677531052701487, 'social': 0.3233807326583002, 'corporate governance': 0.30406091368345267};environmental;0.33677531052701487
150;HUM;[(25, 0.09065182), (45, 0.24287365), (47, 0.20444383), (95, 0.45987657), (25, 0.10588057), (47, 0.5333672), (95, 0.31454024), (43, 0.07476352), (47, 0.19495998), (95, 0.67853373), (25, 0.0614537), (47, 0.38454175), (69, 0.07622601), (75, 0.074158676), (95, 0.3850405), (27, 0.026599009), (41, 0.03803791), (46, 0.073318094), (47, 0.1023349), (53, 0.035908494), (79, 0.26201445), (86, 0.34838372), (94, 0.021259645), (95, 0.07227702)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08599536 0.         0.02659901 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.03803791
 0.         0.07476352 0.         0.24287365 0.07331809 0.28392954
 0.         0.         0.         0.         0.         0.03590849
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07622601 0.         0.
 0.         0.         0.         0.07415868 0.         0.
 0.         0.26201445 0.         0.         0.         0.
 0.         0.         0.34838372 0.         0.         0.
 0.         0.         0.         0.         0.02125965 0.38205361
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";95;0.38205360919237136;{'environmental': 0.8159005990946642, 'social': 0.6350252610650158, 'corporate governance': 0.574595836820121};environmental;0.8159005990946642
151;IBM;[(21, 0.023541221), (25, 0.1019866), (42, 0.061780225), (75, 0.1743629), (95, 0.44005218), (96, 0.118187316), (25, 0.14159991), (40, 0.033401124), (75, 0.18467811), (95, 0.44858092), (96, 0.16612516), (25, 0.086472504), (53, 0.115868874), (69, 0.059301816), (79, 0.087924436), (86, 0.119170256), (94, 0.0332391), (96, 0.4557671), (6, 0.023890298), (11, 0.032761425), (21, 0.043358352), (22, 0.03475185), (25, 0.15134805), (46, 0.060853027), (69, 0.027349958), (79, 0.091965124), (86, 0.1774734), (95, 0.08757267), (96, 0.20735839), (11, 0.031349424), (25, 0.19170658), (43, 0.07022505), (56, 0.064121194), (86, 0.347546), (96, 0.24151132), (6, 0.09089085), (10, 0.12192831), (45, 0.16182064), (46, 0.028907605), (61, 0.05591925), (76, 0.091463156), (82, 0.039042555), (95, 0.06837713), (96, 0.33869645), (20, 0.030561298), (25, 0.33902523), (28, 0.059097197), (53, 0.17458336), (95, 0.15198876), (96, 0.20607531), (25, 0.45085052), (53, 0.09983323), (69, 0.020331636), (95, 0.17467338), (96, 0.22618571), (25, 0.3519895), (53, 0.07618855), (95, 0.22885497), (96, 0.28746125), (25, 0.31408697), (53, 0.048669122), (69, 0.035771556), (95, 0.30467695), (96, 0.28909022), (25, 0.22436693), (47, 0.07893652), (53, 0.05093142), (95, 0.3008693), (96, 0.30871388), (25, 0.4196053), (43, 0.062166303), (95, 0.1387842), (96, 0.32640597), (25, 0.41420442), (27, 0.023317613), (40, 0.022757733), (53, 0.037970923), (54, 0.057614118), (60, 0.023710359), (75, 0.026639612), (79, 0.022307988), (86, 0.04189641), (95, 0.10671824), (96, 0.13643621), (25, 0.05294675), (34, 0.1489412), (41, 0.056466807), (43, 0.029567162), (60, 0.34640765), (95, 0.026498897), (96, 0.28865662), (25, 0.2964651), (53, 0.031554855), (95, 0.30539733), (96, 0.32847098), (21, 0.032950606), (25, 0.373821), (60, 0.06337673), (95, 0.2912707), (96, 0.2257967)];"[0.         0.         0.         0.         0.         0.
 0.05739057 0.         0.         0.         0.12192831 0.03205542
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0305613  0.03328339 0.03475185 0.
 0.         0.26069836 0.         0.02331761 0.0590972  0.
 0.         0.         0.         0.         0.1489412  0.
 0.         0.         0.         0.         0.02807943 0.05646681
 0.06178023 0.05398617 0.         0.16182064 0.04488032 0.07893652
 0.         0.         0.         0.         0.         0.07945004
 0.05761412 0.         0.06412119 0.         0.         0.
 0.14449825 0.05591925 0.         0.         0.         0.
 0.         0.         0.         0.03568874 0.         0.
 0.         0.         0.         0.12856021 0.09146316 0.
 0.         0.06739918 0.         0.         0.03904255 0.
 0.         0.         0.17152152 0.         0.         0.
 0.         0.         0.         0.         0.0332391  0.21959397
 0.25943366 0.         0.         0.         0.         0.
 0.         0.         0.        ]";25;0.2606983589629332;{'environmental': 0.919325155657001, 'social': 0.8460225477210723, 'corporate governance': 0.9701725653813065};corporate governance;0.9701725653813065
152;IFF;[(6, 0.19057423), (11, 0.08947299), (20, 0.17984386), (25, 0.13322854), (43, 0.035946924), (53, 0.025942005), (69, 0.079205975), (86, 0.022279287), (90, 0.020050073), (95, 0.16204956), (11, 0.039017566), (25, 0.12373211), (43, 0.11183327), (53, 0.047102235), (56, 0.089001715), (77, 0.02470569), (86, 0.2043306), (90, 0.29920486), (96, 0.032310206), (6, 0.14864312), (11, 0.048545837), (43, 0.12563291), (45, 0.11232961), (56, 0.20168737), (69, 0.08842108), (73, 0.03073166), (86, 0.09460362), (90, 0.08899066), (96, 0.030539751), (10, 0.08873918), (73, 0.05854633), (77, 0.76718366), (96, 0.07599908), (11, 0.020947361), (25, 0.23732932), (40, 0.021496031), (53, 0.20191157), (90, 0.13895698), (95, 0.28833702), (96, 0.044257678), (4, 0.8090678), (19, 0.17560224), (7, 0.04536804), (11, 0.11407207), (49, 0.054144338), (50, 0.044933155), (66, 0.046129175), (77, 0.027387798), (90, 0.50822455), (96, 0.15308905), (20, 0.4975518), (25, 0.13256323), (43, 0.1630669), (69, 0.15438624), (90, 0.033055533), (11, 0.061700746), (25, 0.20479482), (77, 0.29049322), (86, 0.055150032), (87, 0.020694042), (90, 0.022211194), (95, 0.26139542), (20, 0.24367282), (25, 0.092512764), (27, 0.059585467), (43, 0.44895872), (79, 0.036583655), (90, 0.03482378), (94, 0.028514033)];"[0.         0.         0.         0.         0.80906779 0.
 0.16960867 0.04536804 0.         0.         0.08873918 0.06229276
 0.         0.         0.         0.         0.         0.
 0.         0.17560224 0.30702282 0.         0.         0.
 0.         0.1540268  0.         0.05958547 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02149603 0.
 0.         0.17708774 0.         0.11232961 0.         0.
 0.         0.05414434 0.04493316 0.         0.         0.09165194
 0.         0.         0.14534454 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.04612917 0.         0.         0.10733776 0.         0.
 0.         0.044639   0.         0.         0.         0.27744259
 0.         0.03658365 0.         0.         0.         0.
 0.         0.         0.09409088 0.02069404 0.         0.
 0.1431897  0.         0.         0.         0.02851403 0.23726067
 0.06723915 0.         0.         0.         0.         0.
 0.         0.         0.        ]";4;0.8090677857398987;{'environmental': 1.667992348812113, 'social': 0.9048960009763239, 'corporate governance': 1.0485334431440385};environmental;1.667992348812113
153;IHRTQ;[(23, 0.75237155)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.75237155
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";23;0.7523715496063232;{'environmental': 0.11879550783257735, 'social': 0.15839401044343646, 'corporate governance': 0.4751820313303094};corporate governance;0.4751820313303094
154;INCLF;[(6, 0.22966163), (10, 0.04675496), (12, 0.23361519), (25, 0.044767197), (34, 0.03751638), (42, 0.051646087), (43, 0.036078617), (45, 0.15275912), (53, 0.030574685), (86, 0.08617331), (0, 0.11250645), (12, 0.22211362), (25, 0.07860078), (31, 0.3172753), (40, 0.027837958), (96, 0.02147673), (99, 0.197241), (25, 0.07654603), (31, 0.7713557), (43, 0.12954399), (6, 0.029184159), (12, 0.08716335), (45, 0.6472158), (76, 0.07605635), (86, 0.036881894), (99, 0.052347634), (12, 0.0954059), (99, 0.8025664), (12, 0.055801097), (25, 0.037530143), (31, 0.02752792), (42, 0.036690965), (43, 0.7534962), (76, 0.04695579), (12, 0.21836893), (20, 0.068634756), (25, 0.09670958), (42, 0.030702004), (43, 0.24204543), (45, 0.10973306), (76, 0.1595857), (87, 0.035249528), (6, 0.2984124), (10, 0.37485), (12, 0.13287567), (31, 0.12850687), (43, 0.042274266), (6, 0.02361115), (12, 0.23896699), (25, 0.09582936), (43, 0.2734306), (45, 0.14278056), (76, 0.14742407), (87, 0.022261817), (99, 0.031128196), (12, 0.11424726), (25, 0.064969085), (26, 0.037796758), (31, 0.032747895), (43, 0.6067226), (76, 0.03133316), (79, 0.047049515), (6, 0.080443196), (12, 0.31694418), (70, 0.30719706), (76, 0.20876949), (101, 0.034919012), (6, 0.1038099), (12, 0.24039641), (45, 0.10549622), (70, 0.14599077), (76, 0.24858324), (86, 0.05097068), (0, 0.10542155), (6, 0.04345995), (12, 0.37387514), (45, 0.30133453), (76, 0.05583588), (99, 0.039989132), (6, 0.26272324), (12, 0.08767525), (21, 0.1083821), (25, 0.041638058), (53, 0.020826641), (69, 0.17604868), (76, 0.13870393), (86, 0.03912589), (95, 0.040734544), (99, 0.034695648), (6, 0.052220523), (12, 0.53687304), (45, 0.35173067), (76, 0.04513248)];"[0.108964   0.         0.         0.         0.         0.
 0.12483624 0.         0.         0.         0.21080248 0.
 0.211023   0.         0.         0.         0.         0.
 0.         0.         0.06863476 0.1083821  0.         0.
 0.         0.06707378 0.03779676 0.         0.         0.
 0.         0.25548273 0.         0.         0.03751638 0.
 0.         0.         0.         0.         0.02783796 0.
 0.03967969 0.29765596 0.         0.25872142 0.         0.
 0.         0.         0.         0.         0.         0.02570066
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.17604868 0.22659392 0.
 0.         0.         0.         0.         0.11583801 0.
 0.         0.04704951 0.         0.         0.         0.
 0.         0.         0.05328794 0.02875567 0.         0.
 0.         0.         0.         0.         0.         0.04073454
 0.02147673 0.         0.         0.19299467 0.         0.03491901
 0.         0.         0.        ]";43;0.297655959214483;{'environmental': 0.9205786138051474, 'social': 0.7716103498548488, 'corporate governance': 1.1256176481961244};corporate governance;1.1256176481961244
155;INTC;[(25, 0.46244967), (42, 0.49547783), (43, 0.04098288), (25, 0.68192285), (42, 0.27231994), (95, 0.023589179), (25, 0.072672464), (42, 0.54371035), (56, 0.06663035), (86, 0.03596123), (95, 0.26381025), (25, 0.40460414), (42, 0.36941418), (45, 0.19865668), (95, 0.02642207), (25, 0.70192987), (42, 0.2509855), (43, 0.023936402), (25, 0.19251944), (42, 0.60845876), (43, 0.19813967), (25, 0.11006045), (42, 0.5957748), (43, 0.28905925), (42, 0.20474121), (45, 0.16959506), (56, 0.62438166), (25, 0.05078282), (42, 0.563151), (56, 0.126914), (86, 0.04459135), (95, 0.1509289), (25, 0.2534953), (42, 0.1603703), (53, 0.20963706), (56, 0.26724446), (86, 0.06975299), (25, 0.31603792), (42, 0.46372303), (56, 0.21027885), (25, 0.020637188), (32, 0.29861933), (42, 0.5723138), (95, 0.08598713), (25, 0.32383677), (42, 0.43138254), (43, 0.19065745), (79, 0.038574547), (42, 0.90657234), (75, 0.091915615), (6, 0.05052723), (25, 0.04179819), (42, 0.4404467), (45, 0.44886026), (25, 0.12875551), (42, 0.14749038), (43, 0.026621792), (53, 0.18933268), (56, 0.3665271), (86, 0.092576675), (95, 0.046080936), (25, 0.09345794), (32, 0.030797793), (42, 0.08957471), (53, 0.5176304), (56, 0.20060505), (95, 0.06520673), (25, 0.34778443), (42, 0.4017307), (45, 0.24950951), (6, 0.024086641), (25, 0.023157585), (42, 0.28288445), (45, 0.29960823), (56, 0.05972165), (74, 0.02610784), (95, 0.28309077), (25, 0.20437744), (42, 0.11936923), (53, 0.47286788), (56, 0.14486404), (95, 0.05338902)];"[0.         0.         0.         0.         0.         0.
 0.03730694 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.24612667 0.         0.         0.         0.
 0.         0.         0.16470856 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.39599459 0.12823291 0.         0.27324595 0.         0.
 0.         0.         0.         0.         0.         0.347367
 0.         0.         0.22968524 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02610784 0.09191561 0.         0.
 0.         0.03857455 0.         0.         0.         0.
 0.         0.         0.06072056 0.         0.         0.
 0.         0.         0.         0.         0.         0.110945
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";42;0.3959945883601904;{'environmental': 0.6188501384991895, 'social': 0.6868358450286162, 'corporate governance': 0.8452454281226399};corporate governance;0.8452454281226399
156;IP;[(6, 0.033900037), (11, 0.056216538), (25, 0.13033444), (27, 0.0708869), (53, 0.19575496), (69, 0.048391584), (79, 0.08256456), (82, 0.052708466), (86, 0.24720295), (94, 0.0567879), (6, 0.34021133), (21, 0.06928025), (25, 0.20911033), (53, 0.046440512), (69, 0.15810686), (82, 0.05921283), (95, 0.0813686), (21, 0.14864026), (25, 0.1392286), (52, 0.073061146), (69, 0.24110514), (73, 0.026157847), (82, 0.11717709), (96, 0.24919987), (25, 0.16632962), (26, 0.07058674), (53, 0.07307893), (69, 0.06089238), (79, 0.16981113), (82, 0.039093837), (86, 0.29369286), (95, 0.057519063), (96, 0.03921275), (25, 0.44126067), (43, 0.20875953), (52, 0.020919936), (69, 0.09451619), (82, 0.098454796), (95, 0.064197615), (96, 0.04932974), (21, 0.07276267), (25, 0.0524548), (27, 0.10727636), (53, 0.123967975), (79, 0.30560845), (82, 0.049631502), (90, 0.022785336), (94, 0.102992326), (96, 0.119510666), (6, 0.44181973), (25, 0.12441832), (69, 0.33524495), (82, 0.023440829), (96, 0.04927864), (6, 0.5142108), (11, 0.06356718), (69, 0.2379786), (82, 0.029935641), (95, 0.045637876), (96, 0.08877493)];"[0.         0.         0.         0.         0.         0.
 0.33253548 0.         0.         0.         0.         0.05989186
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.09689439 0.         0.
 0.         0.18044811 0.07058674 0.08908163 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.20875953 0.         0.         0.         0.
 0.         0.         0.         0.         0.04699054 0.10981059
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.16803367 0.         0.
 0.         0.02615785 0.         0.         0.         0.
 0.         0.18599471 0.         0.         0.05870687 0.
 0.         0.         0.2704479  0.         0.         0.
 0.02278534 0.         0.         0.         0.07989011 0.06218079
 0.09921776 0.         0.         0.         0.         0.
 0.         0.         0.        ]";6;0.3325354792177677;{'environmental': 0.8543958804589799, 'social': 0.6079820281357368, 'corporate governance': 0.7060359836605812};environmental;0.8543958804589799
157;IPG;[(6, 0.8097678), (15, 0.07733047), (29, 0.11039004), (6, 0.31195736), (15, 0.058199953), (45, 0.4155092), (57, 0.20681755), (63, 0.995855), (90, 0.99659556), (90, 0.9969887), (7, 0.16392432), (25, 0.2084191), (33, 0.03261456), (46, 0.07278974), (95, 0.5186004), (13, 0.50459915)];"[0.         0.         0.         0.         0.         0.
 0.56086257 0.16392432 0.         0.         0.         0.
 0.         0.50459915 0.         0.06776521 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.2084191  0.         0.         0.         0.11039004
 0.         0.         0.         0.03261456 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.41550919 0.07278974 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.20681755 0.         0.
 0.         0.         0.         0.99585497 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.99679214 0.         0.         0.         0.         0.5186004
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";90;0.9967921376228333;{'environmental': 1.7512717528057486, 'social': 1.6810173540958104, 'corporate governance': 1.42264985280129};environmental;1.7512717528057486
